metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
data_sent,1641491990,168687.000000,,,,,,,,,burst_stage_1,,,,,,
data_received,1641491990,4791.000000,,,,,,,,,burst_stage_1,,,,,,
iteration_duration,1641491990,3213.357400,,,,,,,,,burst_stage_1,,,,,,
iterations,1641491990,1.000000,,,,,,,,,burst_stage_1,,,,,,
vus,1641491991,10.000000,,,,,,,,,,,,,,,
vus_max,1641491991,70.000000,,,,,,,,,,,,,,,
http_reqs,1641491991,1.000000,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-35c7829b0f4ec89ace29cab6ef39c273.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-35c7829b0f4ec89ace29cab6ef39c273.jpg,trace_header=00-35c7829b0f4ec89ace29cab6ef39c273-33731e0cf9b66376-01
http_req_duration,1641491991,767.696500,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-35c7829b0f4ec89ace29cab6ef39c273.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-35c7829b0f4ec89ace29cab6ef39c273.jpg,trace_header=00-35c7829b0f4ec89ace29cab6ef39c273-33731e0cf9b66376-01
http_req_blocked,1641491991,313.007700,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-35c7829b0f4ec89ace29cab6ef39c273.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-35c7829b0f4ec89ace29cab6ef39c273.jpg,trace_header=00-35c7829b0f4ec89ace29cab6ef39c273-33731e0cf9b66376-01
http_req_connecting,1641491991,100.877700,,,,true,,POST,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-35c7829b0f4ec89ace29cab6ef39c273.jpg,HTTP/1.1,burst_stage_1,,200,,tls1.2,https://thumbnail-generator-apim.azure-api.net/thumbnail-generator-function-app/upload/img-35c7829b0f4ec89ace29cab6ef39c273.jpg,trace_header=00-35c7829b0f4ec89ace29cab6ef39c273-33731e0cf9b66376-01
