trace_id,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,f1_cold_start,f2_cold_start
8c5448c024bb6cc14e1c2afbf91d9c25,2022-01-06 12:45:22.315000,2022-01-06 12:45:22.330000,2022-01-06 12:45:22.941000,2022-01-06 12:45:22.950000,2022-01-06 12:45:22.952000,2022-01-06 12:45:22.970703,2022-01-06 12:45:23.219000,2022-01-06 12:45:23.220000,2022-01-06 12:45:23.226000,2022-01-06 12:45:23.263635,2022-01-06 12:45:23.299000,2022-01-06 12:45:23.300000,2022-01-06 12:45:23.308516,0,0
189fad08a426c99a498b4108c5c5db3e,2022-01-06 12:45:22.628000,2022-01-06 12:45:22.662000,2022-01-06 12:45:23.237000,2022-01-06 12:45:23.244000,2022-01-06 12:45:23.247000,2022-01-06 12:45:23.265149,2022-01-06 12:45:23.654000,2022-01-06 12:45:23.657000,2022-01-06 12:45:23.662000,2022-01-06 12:45:23.669223,2022-01-06 12:45:23.712000,2022-01-06 12:45:23.713000,2022-01-06 12:45:23.722123,0,0
c45bae6b34c0e33d296520bdf2c1d741,2022-01-06 12:45:22.721000,2022-01-06 12:45:22.732000,2022-01-06 12:45:23.325000,2022-01-06 12:45:23.332000,2022-01-06 12:45:23.333000,2022-01-06 12:45:23.372099,2022-01-06 12:45:23.655000,2022-01-06 12:45:23.657000,2022-01-06 12:45:23.663000,2022-01-06 12:45:23.670425,2022-01-06 12:45:23.747000,2022-01-06 12:45:23.747000,2022-01-06 12:45:23.756062,0,0
b15f8560f509daf83d63ee04c90703c3,2022-01-06 12:45:23.081000,2022-01-06 12:45:23.093000,2022-01-06 12:45:23.743000,2022-01-06 12:45:23.751000,2022-01-06 12:45:23.753000,2022-01-06 12:45:23.768649,2022-01-06 12:45:24.030000,2022-01-06 12:45:24.032000,2022-01-06 12:45:24.037000,2022-01-06 12:45:24.081453,2022-01-06 12:45:24.119000,2022-01-06 12:45:24.120000,2022-01-06 12:45:24.128747,0,0
58894721c52bf305d7238b5dad20ca44,2022-01-06 12:45:23.378000,2022-01-06 12:45:23.399000,2022-01-06 12:45:23.992000,2022-01-06 12:45:24.000000,2022-01-06 12:45:24.001000,2022-01-06 12:45:24.019596,2022-01-06 12:45:24.401000,2022-01-06 12:45:24.403000,2022-01-06 12:45:24.411000,2022-01-06 12:45:24.416831,2022-01-06 12:45:24.455000,2022-01-06 12:45:24.456000,2022-01-06 12:45:24.467284,0,0
73a3a2b3fdd3631574295c172f54ee5c,2022-01-06 12:45:23.732000,2022-01-06 12:45:23.741000,2022-01-06 12:45:24.341000,2022-01-06 12:45:24.349000,2022-01-06 12:45:24.350000,2022-01-06 12:45:24.370150,2022-01-06 12:45:24.791000,2022-01-06 12:45:24.794000,2022-01-06 12:45:24.799000,2022-01-06 12:45:24.805158,2022-01-06 12:45:24.838000,2022-01-06 12:45:24.839000,2022-01-06 12:45:24.850861,0,0
90dadd34a5905942a0267db2720a28ca,2022-01-06 12:45:23.831000,2022-01-06 12:45:23.845000,2022-01-06 12:45:24.603000,2022-01-06 12:45:24.610000,2022-01-06 12:45:24.612000,2022-01-06 12:45:24.624882,2022-01-06 12:45:24.786000,2022-01-06 12:45:24.788000,2022-01-06 12:45:24.795000,2022-01-06 12:45:24.805311,2022-01-06 12:45:24.859000,2022-01-06 12:45:24.860000,2022-01-06 12:45:24.869009,0,0
f85effd432941240159e8a3049a4ae0f,2022-01-06 12:45:24.067000,2022-01-06 12:45:24.077000,2022-01-06 12:45:24.769000,2022-01-06 12:45:24.776000,2022-01-06 12:45:24.778000,2022-01-06 12:45:24.793777,2022-01-06 12:45:25.223000,2022-01-06 12:45:25.225000,2022-01-06 12:45:25.230000,2022-01-06 12:45:25.240892,2022-01-06 12:45:25.276000,2022-01-06 12:45:25.277000,2022-01-06 12:45:25.286041,0,0
05904a2e289b19e23d457e9a481b9b11,2022-01-06 12:45:24.491000,2022-01-06 12:45:24.506000,2022-01-06 12:45:25.183000,2022-01-06 12:45:25.191000,2022-01-06 12:45:25.193000,2022-01-06 12:45:25.210529,2022-01-06 12:45:25.656000,2022-01-06 12:45:25.659000,2022-01-06 12:45:25.679000,2022-01-06 12:45:25.734496,2022-01-06 12:45:25.788000,2022-01-06 12:45:25.789000,2022-01-06 12:45:25.797680,0,0
db75dd7cc76d69bfb6682be95302a033,2022-01-06 12:45:25.331000,2022-01-06 12:45:25.345000,2022-01-06 12:45:25.466000,2022-01-06 12:45:25.473000,2022-01-06 12:45:25.475000,2022-01-06 12:45:25.488359,2022-01-06 12:45:25.655000,2022-01-06 12:45:25.659000,2022-01-06 12:45:25.665000,2022-01-06 12:45:25.674017,2022-01-06 12:45:25.713000,2022-01-06 12:45:25.714000,2022-01-06 12:45:25.722834,0,0
